codigo_embalse,region,volumen_util,capacidad_util,volumen_total,VertimientosEnergia,fecha,vertimientos,duracion,etiqueta
PORCE2,Antioquia,65537500,122954396,121073100,0.0,2023-05-21,0.0,P1D,0
PUNCHINA,Antioquia,33999500,65436408,54738900,0.0,2023-05-21,0.0,P1D,0
PRADO,Centro,49352400,88818632,94273700,0.0,2023-05-19,0.0,P1D,0
URRA1,Caribe,101124900,161256873,148172900,0.0,2023-05-19,0.0,P1D,0
ITUANGO,Antioquia,265993300,474201000,686631700,29494225.4594,2023-05-18,29494225.46,P1D,1
PORCE3,Antioquia,46219300,112169590,71395600,0.0,2023-05-18,0.0,P1D,0
SOGAMOSO,Centro,804950300,1008989135,1016404200,0.0,2023-05-16,0.0,P1D,0
PORCE2,Antioquia,36960800,122954396,92496400,0.0,2023-05-16,0.0,P1D,0
AGREGADO_SIN,Colombia,10647255100,18236090997,12674864600,20805180.4994,2023-05-15,20805180.5,P1D,1
CALIMA1,Valle,166777800,217314316,220147500,0.0,2023-05-15,0.0,P1D,0
PRADO,Centro,52957900,88818632,97879200,0.0,2023-05-14,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2559004700,4082390003,2559004700,0.0,2023-05-14,0.0,P1D,0
TRONERAS,Antioquia,23268900,61520640,50344400,0.0,2023-05-13,0.0,P1D,0
CHUZA,Oriente,330534700,980599311,376559400,0.0,2023-05-13,0.0,P1D,0
ALTOANCH,Valle,6917200,36883868,14716400,0.0,2023-05-13,0.0,P1D,0
ESMERALD,Oriente,226461800,1123520008,266378200,0.0,2023-05-12,0.0,P1D,0
PLAYAS,Antioquia,44912900,94642618,83483400,0.0,2023-05-12,0.0,P1D,0
AGREGADO_SIN,Colombia,10742722000,18236090997,12770331300,19754224.9703,2023-05-11,19754224.97,P1D,1
TRONERAS,Antioquia,20404300,61520640,47479800,0.0,2023-05-11,0.0,P1D,0
MUNA,Centro,33953500,56186577,34318000,0.0,2023-05-11,0.0,P1D,0
GUAVIO,Oriente,862152100,2064783606,904984900,0.0,2023-05-11,0.0,P1D,0
CHUZA,Oriente,363085000,958219551,408059300,0.0,2023-07-11,0.0,P1D,0
GUAVIO,Oriente,1561891800,2064783606,1604724500,0.0,2023-07-11,0.0,P1D,0
MIRAFLOR,Antioquia,298951900,439359904,315998200,0.0,2023-07-11,0.0,P1D,0
ESMERALD,Oriente,753559400,1123520008,793475900,0.0,2023-07-11,0.0,P1D,0
PLAYAS,Antioquia,73207100,94642618,111777600,0.0,2023-07-09,0.0,P1D,0
TRONERAS,Antioquia,41657800,61520640,68733300,0.0,2023-07-09,0.0,P1D,0
PRADO,Centro,44246400,88818632,89167600,0.0,2023-07-08,0.0,P1D,0
PENOL,Antioquia,3817415400,4119216450,4125078000,0.0,2023-07-08,0.0,P1D,0
AGREGADO_SIN,Colombia,13553211000,18120350470,15580080300,38865668.6891,2023-07-08,38865668.69,P1D,1
AGREGADO_BOGOTA,Centro,2608214900,3989219523,2608214900,0.0,2023-07-07,0.0,P1D,0
ITUANGO,Antioquia,274837100,474201000,695475500,34807381.5794,2023-07-07,34807381.58,P1D,1
RIOGRAN2,Antioquia,495194400,558506232,688083900,0.0,2023-07-06,0.0,P1D,0
PENOL,Antioquia,3762562600,4119216450,4070225200,0.0,2023-07-06,0.0,P1D,0
MUNA,Centro,42258000,54904257,42614300,0.0,2023-07-05,0.0,P1D,0
TRONERAS,Antioquia,49716400,61520640,76791900,0.0,2023-07-04,0.0,P1D,0
MUNA,Centro,41648000,54904257,42004200,0.0,2023-07-04,0.0,P1D,0
TRONERAS,Antioquia,54304800,61520640,81380300,0.0,2023-07-03,0.0,P1D,0
SANLOREN,Antioquia,394702800,424819753,439049700,0.0,2023-07-03,0.0,P1D,0
CHUZA,Oriente,349975700,958219551,394950000,0.0,2023-07-02,0.0,P1D,0
TRONERAS,Antioquia,41753900,61520640,68829400,0.0,2023-07-02,0.0,P1D,0
ITUANGO,Antioquia,267289200,474201000,687927600,17862597.8903,2023-07-02,17862597.89,P1D,1
PRADO,Centro,42392700,88818632,87314000,0.0,2023-07-02,0.0,P1D,0
PENOL,Antioquia,3712148500,4119216450,4019811100,0.0,2023-07-01,0.0,P1D,0
AGREGADO_SIN,Colombia,13117035000,18120350470,15143904300,20283056.7097,2023-07-01,20283056.71,P1D,1
AGREGADO_BOGOTA,Centro,2604483400,3989219523,2604483400,0.0,2023-07-01,0.0,P1D,0
PORCE2,Antioquia,89076100,122954396,144611700,0.0,2023-06-30,0.0,P1D,0
ALTOANCH,Valle,13904000,36883868,21703200,0.0,2023-06-30,0.0,P1D,0
AGREGADO_SIN,Colombia,13123953900,18120350470,15150823100,21428604.6,2023-06-30,21428604.6,P1D,1
PLAYAS,Antioquia,75071600,94642618,113642100,0.0,2023-06-30,0.0,P1D,0
SANLOREN,Antioquia,389126600,424819753,433473400,0.0,2023-06-29,0.0,P1D,0
ALTOANCH,Valle,12186300,36883868,19985500,0.0,2023-06-29,0.0,P1D,0
SANLOREN,Antioquia,400726200,424819753,445073100,0.0,2023-06-28,0.0,P1D,0
PORCE2,Antioquia,62926100,122954396,118461700,0.0,2023-06-28,0.0,P1D,0
PRADO,Centro,42144200,88818632,87065500,0.0,2023-06-27,0.0,P1D,0
PUNCHINA,Antioquia,40137900,65436408,60877300,0.0,2023-06-26,0.0,P1D,0
ALTOANCH,Valle,11118500,36883868,18917800,0.0,2023-06-26,0.0,P1D,0
TRONERAS,Antioquia,34310600,61520640,61386100,0.0,2023-06-25,0.0,P1D,0
PUNCHINA,Antioquia,46529600,65436408,67269000,0.0,2023-06-25,0.0,P1D,0
TRONERAS,Antioquia,23967400,61520640,51042900,0.0,2023-06-24,0.0,P1D,0
GUAVIO,Oriente,1245319600,2064783606,1288152400,0.0,2023-06-23,0.0,P1D,0
SANLOREN,Antioquia,384444600,424819753,428791500,0.0,2023-06-23,0.0,P1D,0
MUNA,Centro,49307000,54904257,49663200,0.0,2023-06-23,0.0,P1D,0
URRA1,Caribe,121588100,162348906,168954600,0.0,2023-06-23,0.0,P1D,0
ITUANGO,Antioquia,267726500,474201000,688364900,20039444.28,2023-06-22,20039444.28,P1D,1
PORCE3,Antioquia,45056600,112169590,70232900,0.0,2023-06-22,0.0,P1D,0
MUNA,Centro,51475500,54904257,51831800,0.0,2023-06-21,0.0,P1D,0
ELQUIMBO,Centro,644238100,1065587072,860054000,0.0,2023-06-21,0.0,P1D,0
BETANIA,Centro,91900200,120614130,166511100,0.0,2023-06-21,0.0,P1D,0
PORCE3,Antioquia,59132900,112169590,84309200,0.0,2023-06-21,0.0,P1D,0
MIEL1,Caldas,181551900,233559639,206834600,0.0,2023-06-21,0.0,P1D,0
MIEL1,Caldas,184633000,233559639,209915800,0.0,2023-06-20,0.0,P1D,0
PLAYAS,Antioquia,49075400,94642618,87645900,0.0,2023-06-20,0.0,P1D,0
URRA1,Caribe,121177300,162348906,168543800,0.0,2023-06-20,0.0,P1D,0
MIEL1,Caldas,184190500,233559639,209473300,0.0,2023-06-19,0.0,P1D,0
TRONERAS,Antioquia,2188500,61520640,29264000,0.0,2023-06-19,0.0,P1D,0
PRADO,Centro,44952500,88818632,89873800,0.0,2023-06-19,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2587241800,3989219523,2587241800,0.0,2023-06-18,0.0,P1D,0
PLAYAS,Antioquia,34605100,94642618,73175600,0.0,2023-06-17,0.0,P1D,0
MUNA,Centro,42560800,54904257,42917100,0.0,2023-06-17,0.0,P1D,0
BETANIA,Centro,97880000,120614130,172490900,0.0,2023-06-17,0.0,P1D,0
BETANIA,Centro,92206000,120614130,166816900,0.0,2023-06-16,0.0,P1D,0
PORCE3,Antioquia,46960900,112169590,72137100,0.0,2023-06-16,0.0,P1D,0
ESMERALD,Oriente,445169700,1123520008,485086100,0.0,2023-06-16,0.0,P1D,0
PLAYAS,Antioquia,23755300,94642618,62325800,0.0,2023-06-16,0.0,P1D,0
AGREGADO_SIN,Colombia,12701833300,18120350470,14728702500,24936615.841,2023-06-16,24936615.84,P1D,1
MUNA,Centro,39519500,54904257,39875700,0.0,2023-06-16,0.0,P1D,0
PENOL,Antioquia,3751309800,4119216450,4058972400,0.0,2023-06-15,0.0,P1D,0
ALTOANCH,Valle,3713900,36883868,11513200,0.0,2023-06-15,0.0,P1D,0
PENOL,Antioquia,3755369100,4119216450,4063031700,0.0,2023-06-14,0.0,P1D,0
PORCE2,Antioquia,71069600,122954396,126605200,0.0,2023-06-14,0.0,P1D,0
MUNA,Centro,44698200,54904257,45054400,0.0,2023-06-14,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2566994400,3989219523,2566994400,0.0,2023-06-14,0.0,P1D,0
CHUZA,Oriente,349650600,958219551,394624900,0.0,2023-06-14,0.0,P1D,0
URRA1,Caribe,124616000,162348906,171982500,0.0,2023-06-13,0.0,P1D,0
ALTOANCH,Valle,6418100,36883868,14217400,0.0,2023-06-13,0.0,P1D,0
SANLOREN,Antioquia,383261000,424819753,427607900,0.0,2023-06-13,0.0,P1D,0
CALIMA1,Valle,167463000,217314316,220832700,0.0,2023-06-12,0.0,P1D,0
ALTOANCH,Valle,4143300,36883868,11942600,0.0,2023-06-12,0.0,P1D,0
PRADO,Centro,52536900,88818632,97458200,0.0,2023-06-12,0.0,P1D,0
SOGAMOSO,Centro,997731700,1008989135,1209185600,0.0,2023-06-12,0.0,P1D,0
ESMERALD,Oriente,418845200,1123520008,458761700,0.0,2023-06-12,0.0,P1D,0
MUNA,Centro,45312700,54904257,45668900,0.0,2023-06-12,0.0,P1D,0
TRONERAS,Antioquia,26271200,61520640,53346700,0.0,2023-06-11,0.0,P1D,0
AGREGADO_SIN,Colombia,12689087600,18120350470,14715957000,32330918.4227,2023-06-11,32330918.42,P1D,1
BETANIA,Centro,94594000,120614130,169204900,0.0,2023-06-11,0.0,P1D,0
MIRAFLOR,Antioquia,270690800,439359904,287737200,0.0,2023-06-11,0.0,P1D,0
ITUANGO,Antioquia,268487700,474201000,689126100,8251705.9006,2023-08-10,8251705.9,P1D,1
PLAYAS,Antioquia,51151000,94705044,89746900,0.0,2023-08-10,0.0,P1D,0
URRA1,Caribe,131660500,162348906,179027100,0.0,2023-08-10,0.0,P1D,0
PORCE3,Antioquia,57773700,112169590,82950000,0.0,2023-08-06,0.0,P1D,0
TRONERAS,Antioquia,23773300,63847680,51872900,0.0,2023-08-05,0.0,P1D,0
PENOL,Antioquia,3759138400,4120467066,4066894400,0.0,2023-08-05,0.0,P1D,0
ALTOANCH,Valle,5884200,36883868,13683500,0.0,2023-08-05,0.0,P1D,0
GUAVIO,Oriente,1900502300,2064783606,1943335100,0.0,2023-08-04,0.0,P1D,0
ESMERALD,Oriente,1091498200,1123520008,1131414600,0.0,2023-08-04,0.0,P1D,0
GUAVIO,Oriente,1909573600,2064783606,1952406300,0.0,2023-08-03,0.0,P1D,0
PENOL,Antioquia,3794445000,4120467066,4102201000,0.0,2023-08-03,0.0,P1D,0
PRADO,Centro,46933800,88818632,91855100,0.0,2023-08-03,0.0,P1D,0
MUNA,Centro,46537300,54904257,46893500,0.0,2023-08-02,0.0,P1D,0
ESMERALD,Oriente,1086093800,1123520008,1126010200,0.0,2023-08-02,0.0,P1D,0
URRA1,Caribe,137905000,162348906,185271500,0.0,2023-08-02,0.0,P1D,0
ITUANGO,Antioquia,264211500,474201000,684849900,11944571.04,2023-08-02,11944571.04,P1D,1
PENOL,Antioquia,3827537400,4120467066,4135293400,0.0,2023-08-01,0.0,P1D,0
ESMERALD,Oriente,1081173100,1123520008,1121089600,0.0,2023-08-01,0.0,P1D,0
PUNCHINA,Antioquia,45105800,65489112,65861900,0.0,2023-07-31,0.0,P1D,0
MUNA,Centro,42258000,54904257,42614300,0.0,2023-07-30,0.0,P1D,0
GUAVIO,Oriente,1881751400,2064783606,1924584100,0.0,2023-07-30,0.0,P1D,0
SALVAJIN,Valle,453138900,522760836,521627200,0.0,2023-07-30,0.0,P1D,0
ITUANGO,Antioquia,270528500,474201000,691166900,10066657.1497,2023-07-29,10066657.15,P1D,1
PORCE3,Antioquia,48340600,112169590,73516800,0.0,2023-07-29,0.0,P1D,0
ELQUIMBO,Centro,896183000,1065587072,1111999000,0.0,2023-07-28,0.0,P1D,0
MIEL1,Caldas,217126900,233559639,242409700,0.0,2023-07-28,0.0,P1D,0
TRONERAS,Antioquia,31152300,63847680,59252000,0.0,2023-07-28,0.0,P1D,0
MIRAFLOR,Antioquia,335034100,455978848,352725200,0.0,2023-07-27,0.0,P1D,0
ELQUIMBO,Centro,900798600,1065587072,1116614600,97482.2,2023-07-27,97482.2,P1D,1
GUAVIO,Oriente,1906779900,2064783606,1949612600,0.0,2023-07-27,0.0,P1D,0
BETANIA,Centro,86562900,120614130,161173800,0.0,2023-07-27,0.0,P1D,0
CHUZA,Oriente,483032800,958219551,528007100,0.0,2023-07-26,0.0,P1D,0
BETANIA,Centro,88940500,120614130,163551400,0.0,2023-07-26,0.0,P1D,0
URRA1,Caribe,136734200,162348906,184100800,0.0,2023-07-25,0.0,P1D,0
AGREGADO_SIN,Colombia,14734690400,18139296454,16763228500,15953903.4,2023-07-25,15953903.4,P1D,1
RIOGRAN2,Antioquia,509122800,558506232,702012300,0.0,2023-07-25,0.0,P1D,0
PORCE2,Antioquia,58838600,122954396,114374200,0.0,2023-07-24,0.0,P1D,0
MUNA,Centro,50237600,54904257,50593800,0.0,2023-07-24,0.0,P1D,0
URRA1,Caribe,139129300,162348906,186495800,0.0,2023-07-23,0.0,P1D,0
AGREGADO_SIN,Colombia,14700383000,18139296454,16728921300,13841335.0994,2023-07-22,13841335.1,P1D,1
SANLOREN,Antioquia,387338000,424819753,431684800,0.0,2023-07-22,0.0,P1D,0
ESMERALD,Oriente,1013610000,1123520008,1053526500,0.0,2023-07-22,0.0,P1D,0
MIRAFLOR,Antioquia,330145700,455978848,347836800,0.0,2023-07-21,0.0,P1D,0
PORCE2,Antioquia,65162400,122954396,120698000,0.0,2023-07-20,0.0,P1D,0
RIOGRAN2,Antioquia,533329600,558506232,726219100,0.0,2023-07-20,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2677733600,3989219523,2677733600,0.0,2023-07-19,0.0,P1D,0
MIRAFLOR,Antioquia,328948600,455978848,346639700,0.0,2023-07-19,0.0,P1D,0
PENOL,Antioquia,3833889400,4119216450,4141552000,0.0,2023-07-19,0.0,P1D,0
SANLOREN,Antioquia,406144600,424819753,450491500,0.0,2023-07-18,0.0,P1D,0
GUAVIO,Oriente,1827934900,2064783606,1870767700,0.0,2023-07-18,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2650664400,3989219523,2650664400,0.0,2023-07-17,0.0,P1D,0
SALVAJIN,Valle,453138900,522760836,521627200,0.0,2023-07-17,0.0,P1D,0
RIOGRAN2,Antioquia,527417700,558506232,720307200,0.0,2023-07-17,0.0,P1D,0
AGREGADO_SIN,Colombia,14288533300,18139296454,16317071700,17498306.8447,2023-07-17,17498306.84,P1D,1
MIEL1,Caldas,211560100,233559639,236842900,0.0,2023-07-17,0.0,P1D,0
TRONERAS,Antioquia,41088600,63847680,69188300,0.0,2023-07-14,0.0,P1D,0
GUAVIO,Oriente,1645331000,2064783606,1688163800,0.0,2023-07-14,0.0,P1D,0
PORCE2,Antioquia,68196200,122954396,123731800,0.0,2023-07-13,0.0,P1D,0
MIEL1,Caldas,209358500,233559639,234641300,0.0,2023-07-13,0.0,P1D,0
SALVAJIN,Valle,453607000,522760836,522095300,0.0,2023-07-12,0.0,P1D,0
ELQUIMBO,Centro,749629500,1065587072,965445500,0.0,2023-07-12,0.0,P1D,0
PLAYAS,Antioquia,61127500,94642618,99698000,0.0,2023-07-12,0.0,P1D,0
PENOL,Antioquia,3617212500,4120467066,3924968500,0.0,2023-09-11,0.0,P1D,0
PORCE2,Antioquia,60648200,122954396,116183900,0.0,2023-09-09,0.0,P1D,0
ESMERALD,Oriente,1050852600,1125093892,1090825000,0.0,2023-09-09,0.0,P1D,0
MIEL1,Caldas,193630400,233645145,218922400,0.0,2023-09-09,0.0,P1D,0
ITUANGO,Antioquia,262623800,474201000,683262200,7012712.0594,2023-09-09,7012712.06,P1D,1
GUAVIO,Oriente,1887343300,2070157099,1930287500,0.0,2023-09-08,0.0,P1D,0
CALIMA1,Valle,146597900,219056570,200395500,0.0,2023-09-07,0.0,P1D,0
SALVAJIN,Valle,330809500,522617888,399279100,0.0,2023-09-07,0.0,P1D,0
ELQUIMBO,Centro,916108200,1073619712,1133551000,0.0,2023-09-07,0.0,P1D,0
MIRAFLOR,Antioquia,369385400,455978848,387076600,0.0,2023-09-06,0.0,P1D,0
MUNA,Centro,22705300,54904257,23061600,0.0,2023-09-06,0.0,P1D,0
PENOL,Antioquia,3654812100,4120467066,3962568100,0.0,2023-09-06,0.0,P1D,0
SANLOREN,Antioquia,384658000,425142773,429038600,0.0,2023-09-05,0.0,P1D,0
CALIMA1,Valle,151448700,219056570,205246300,0.0,2023-09-05,0.0,P1D,0
PORCE3,Antioquia,62308400,112169590,87484600,0.0,2023-09-04,0.0,P1D,0
PRADO,Centro,33263700,89799692,78681100,0.0,2023-09-04,0.0,P1D,0
BETANIA,Centro,77428900,120614130,152039800,0.0,2023-09-03,0.0,P1D,0
SOGAMOSO,Centro,934909900,1033506628,1151502000,0.0,2023-09-02,0.0,P1D,0
ESMERALD,Oriente,1078943300,1125093892,1118915600,0.0,2023-09-02,0.0,P1D,0
ELQUIMBO,Centro,948971100,1073619712,1166413900,0.0,2023-09-02,0.0,P1D,0
PRADO,Centro,35928700,89799692,81346100,0.0,2023-09-01,0.0,P1D,0
MIRAFLOR,Antioquia,362069600,455978848,379760700,0.0,2023-09-01,0.0,P1D,0
BETANIA,Centro,84814300,120614130,159425200,0.0,2023-08-30,0.0,P1D,0
MUNA,Centro,32880200,54904257,33236400,0.0,2023-08-30,0.0,P1D,0
GUAVIO,Oriente,1967917100,2070157099,2010861300,0.0,2023-08-29,0.0,P1D,0
AGREGADO_SIN,Colombia,14854148800,18183123178,16890697800,11504132.2994,2023-08-29,11504132.3,P1D,1
BETANIA,Centro,89047400,120614130,163658300,0.0,2023-08-28,0.0,P1D,0
MIRAFLOR,Antioquia,359542200,455978848,377233400,0.0,2023-08-28,0.0,P1D,0
AGREGADO_SIN,Colombia,15003528300,18183123178,17040077200,21895026.0194,2023-08-27,21895026.02,P1D,1
ALTOANCH,Valle,5427900,36858444,13221700,0.0,2023-08-27,0.0,P1D,0
PUNCHINA,Antioquia,40140400,65489112,60896500,0.0,2023-08-26,0.0,P1D,0
ALTOANCH,Valle,4430400,36858444,12224300,0.0,2023-08-26,0.0,P1D,0
PORCE2,Antioquia,49367900,122954396,104903500,0.0,2023-08-26,0.0,P1D,0
MUNA,Centro,51787200,54904257,52143500,0.0,2023-08-25,0.0,P1D,0
BETANIA,Centro,106669800,120614130,181280700,0.0,2023-08-24,0.0,P1D,0
PUNCHINA,Antioquia,40543000,65489112,61299100,0.0,2023-08-22,0.0,P1D,0
PUNCHINA,Antioquia,33997100,65489112,54753200,0.0,2023-08-21,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2767610900,3989219523,2767610900,0.0,2023-08-21,0.0,P1D,0
MIRAFLOR,Antioquia,349067200,455978848,366758400,0.0,2023-08-20,0.0,P1D,0
MIEL1,Caldas,221977400,233645145,247269400,0.0,2023-08-20,0.0,P1D,0
SANLOREN,Antioquia,402794500,425142773,447175100,0.0,2023-08-19,0.0,P1D,0
MUNA,Centro,46230000,54904257,46586200,0.0,2023-08-19,0.0,P1D,0
ALTOANCH,Valle,2713900,36858444,10507800,0.0,2023-08-18,0.0,P1D,0
ESMERALD,Oriente,1090201500,1125093892,1130173900,0.0,2023-08-17,0.0,P1D,0
TRONERAS,Antioquia,27135300,63847680,55234900,0.0,2023-08-16,0.0,P1D,0
MIRAFLOR,Antioquia,346340400,455978848,364031500,0.0,2023-08-16,0.0,P1D,0
AGREGADO_SIN,Colombia,14873871900,18183123178,16910420900,12327609.1703,2023-08-16,12327609.17,P1D,1
URRA1,Caribe,128980500,162348906,176347100,0.0,2023-08-16,0.0,P1D,0
PUNCHINA,Antioquia,36487200,65489112,57243300,0.0,2023-08-15,0.0,P1D,0
RIOGRAN2,Antioquia,459510000,558506232,652399500,0.0,2023-08-14,0.0,P1D,0
BETANIA,Centro,92407000,120614130,167017900,0.0,2023-08-14,0.0,P1D,0
TRONERAS,Antioquia,32924800,63847680,61024400,0.0,2023-08-13,0.0,P1D,0
PORCE3,Antioquia,45013100,112169590,70189300,0.0,2023-08-13,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2763260500,3989219523,2763260500,0.0,2023-08-13,0.0,P1D,0
CALIMA1,Valle,175398900,219056570,229196500,0.0,2023-08-13,0.0,P1D,0
URRA1,Caribe,133025300,162348906,180391800,0.0,2023-08-12,0.0,P1D,0
PORCE3,Antioquia,44660200,112169590,69836500,0.0,2023-08-12,0.0,P1D,0
MIRAFLOR,Antioquia,343114800,455978848,360805900,0.0,2023-08-12,0.0,P1D,0
PRADO,Centro,26669200,89799692,72086600,0.0,2023-10-12,0.0,P1D,0
URRA1,Caribe,146321000,162348906,193687500,0.0,2023-10-12,0.0,P1D,0
ITUANGO,Antioquia,269297500,474201000,689935900,6851294.7406,2023-10-12,6851294.74,P1D,1
ITUANGO,Antioquia,268455300,474201000,689093700,6819409.9897,2023-10-11,6819409.99,P1D,1
SALVAJIN,Valle,164812500,523371024,231680700,0.0,2023-10-11,0.0,P1D,0
TRONERAS,Antioquia,16573800,63847680,44673400,0.0,2023-10-11,0.0,P1D,0
MUNA,Centro,46844500,54904257,47200700,0.0,2023-10-11,0.0,P1D,0
RIOGRAN2,Antioquia,461582600,558506232,654472100,0.0,2023-10-10,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2683900900,3989219523,2683900900,0.0,2023-10-10,0.0,P1D,0
PORCE2,Antioquia,57329600,122954396,112865200,0.0,2023-10-10,0.0,P1D,0
PLAYAS,Antioquia,114630200,94705044,153226100,6017950.7954,2023-10-10,6017950.8,P1D,1
URRA1,Caribe,138440200,162348906,185806700,0.0,2023-10-09,0.0,P1D,0
ELQUIMBO,Centro,726743200,1073619712,944186000,0.0,2023-10-09,0.0,P1D,0
MIRAFLOR,Antioquia,366093300,455978848,383784400,0.0,2023-10-09,0.0,P1D,0
PORCE3,Antioquia,49350300,112169590,74526600,0.0,2023-10-06,0.0,P1D,0
AGREGADO_SIN,Colombia,12809968300,17562045960,15467594700,12823507.8102,2023-10-06,12823507.81,P1D,1
CALIMA1,Valle,135148600,219056570,188946200,0.0,2023-10-06,0.0,P1D,0
ELQUIMBO,Centro,738123400,1073619712,955566200,0.0,2023-10-05,0.0,P1D,0
PENOL,Antioquia,3609941600,4120467066,3917697600,0.0,2023-10-05,0.0,P1D,0
PUNCHINA,Antioquia,8916800,65489112,29672900,0.0,2023-10-05,0.0,P1D,0
MIEL1,Caldas,181869700,233645145,207161800,0.0,2023-10-05,0.0,P1D,0
ALTOANCH,Valle,5497500,36858444,13291300,0.0,2023-10-05,0.0,P1D,0
PRADO,Centro,26952000,89799692,72369500,0.0,2023-10-04,0.0,P1D,0
RIOGRAN2,Antioquia,449420800,558506232,642310300,0.0,2023-10-04,0.0,P1D,0
BETANIA,Centro,86170300,120614130,160781200,0.0,2023-10-04,0.0,P1D,0
ITUANGO,Antioquia,264211500,474201000,684849900,0.0,2023-10-03,0.0,P1D,0
MIEL1,Caldas,179519800,233645145,204811800,0.0,2023-10-03,0.0,P1D,0
PORCE3,Antioquia,56929700,112169590,82105900,0.0,2023-10-03,0.0,P1D,0
BETANIA,Centro,91419700,120614130,166030600,0.0,2023-10-02,0.0,P1D,0
AGREGADO_SIN,Colombia,12919690900,17562045960,15577317200,4824352.7372,2023-10-02,4824352.74,P1D,1
CALIMA1,Valle,138184900,219056570,191982500,0.0,2023-10-02,0.0,P1D,0
CHUZA,Oriente,529850600,958219551,574824900,0.0,2023-10-02,0.0,P1D,0
PORCE3,Antioquia,36256500,112169590,61432700,0.0,2023-10-01,0.0,P1D,0
PENOL,Antioquia,3629654700,4120467066,3937410800,0.0,2023-09-30,0.0,P1D,0
PORCE2,Antioquia,18483200,122954396,74018900,0.0,2023-09-30,0.0,P1D,0
GUAVIO,Oriente,1134430100,1449079881,1798451500,0.0,2023-09-30,0.0,P1D,0
PORCE3,Antioquia,30078200,112169590,55254400,0.0,2023-09-29,0.0,P1D,0
SOGAMOSO,Centro,799970900,1033506628,1016563000,0.0,2023-09-29,0.0,P1D,0
MUNA,Centro,48385200,54904257,48741400,0.0,2023-09-29,0.0,P1D,0
PLAYAS,Antioquia,77330000,94705044,115925900,0.0,2023-09-29,0.0,P1D,0
ALTOANCH,Valle,1542500,36858444,9336400,0.0,2023-09-28,0.0,P1D,0
CHUZA,Oriente,542545800,958219551,587520100,0.0,2023-09-28,0.0,P1D,0
PUNCHINA,Antioquia,8245800,65489112,29001900,0.0,2023-09-27,0.0,P1D,0
BETANIA,Centro,92399600,120614130,167010500,0.0,2023-09-27,0.0,P1D,0
ESMERALD,Oriente,988348200,1125093892,1028320600,0.0,2023-09-27,0.0,P1D,0
PRADO,Centro,27223800,89799692,72641300,0.0,2023-09-27,0.0,P1D,0
SOGAMOSO,Centro,816128200,1033506628,1032720200,0.0,2023-09-26,0.0,P1D,0
RIOGRAN2,Antioquia,472774400,558506232,665663900,0.0,2023-09-25,0.0,P1D,0
PORCE3,Antioquia,67716100,112169590,92892300,0.0,2023-09-25,0.0,P1D,0
AGREGADO_SIN,Colombia,13312810000,17562045960,15970436400,0.0,2023-09-24,0.0,P1D,0
RIOGRAN2,Antioquia,472774400,558506232,665663900,0.0,2023-09-23,0.0,P1D,0
CALIMA1,Valle,135421900,219056570,189219400,0.0,2023-09-22,0.0,P1D,0
MUNA,Centro,42560800,54904257,42917100,0.0,2023-09-22,0.0,P1D,0
PRADO,Centro,27123600,89799692,72541100,0.0,2023-09-22,0.0,P1D,0
MUNA,Centro,39519500,54904257,39875700,0.0,2023-09-21,0.0,P1D,0
ALTOANCH,Valle,2041200,36858444,9835100,0.0,2023-09-20,0.0,P1D,0
SALVAJIN,Valle,255137600,522617888,323607200,0.0,2023-09-20,0.0,P1D,0
RIOGRAN2,Antioquia,467325400,558506232,660214900,0.0,2023-09-20,0.0,P1D,0
MIRAFLOR,Antioquia,383019600,455978848,400710700,0.0,2023-09-20,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2734294300,3989219523,2734294300,0.0,2023-09-19,0.0,P1D,0
ESMERALD,Oriente,1045100900,1125093892,1085073300,0.0,2023-09-18,0.0,P1D,0
AGREGADO_BOGOTA,Centro,2734708500,3989219523,2734708500,0.0,2023-09-18,0.0,P1D,0
PRADO,Centro,27223800,89799692,72641300,0.0,2023-09-18,0.0,P1D,0
SALVAJIN,Valle,273139800,522617888,341609300,0.0,2023-09-17,0.0,P1D,0
ESMERALD,Oriente,1048779700,1125093892,1088752000,0.0,2023-09-17,0.0,P1D,0
PLAYAS,Antioquia,40489300,94705044,79085200,0.0,2023-09-16,0.0,P1D,0
ELQUIMBO,Centro,859103000,1073619712,1076545800,0.0,2023-09-16,0.0,P1D,0
SALVAJIN,Valle,285599400,522617888,354069000,0.0,2023-09-15,0.0,P1D,0
AGREGADO_SIN,Colombia,13668805200,17562045960,16326431700,7705084.9006,2023-09-15,7705084.9,P1D,1
ALTOANCH,Valle,2644300,36858444,10438200,0.0,2023-09-14,0.0,P1D,0
ITUANGO,Antioquia,263239500,474201000,683877900,7456164.9794,2023-09-14,7456164.98,P1D,1
PORCE3,Antioquia,52782100,112169590,77958300,0.0,2023-09-14,0.0,P1D,0
